"filename", "language", "Go", "Makefile", "Markdown", "Go Checksum File", "Go Module File", "Shell Script", "C", "YAML", "Go Template File", "Python", "JSON", "Properties", "Docker", "Go Work File", "comment", "blank", "total"
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_loong64.go", "Go", 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 313
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_mips.go", "Go", 428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 436
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_mips64.go", "Go", 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 366
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_mips64le.go", "Go", 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 366
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_mipsle.go", "Go", 428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 436
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_ppc.go", "Go", 435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 443
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_ppc64.go", "Go", 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 415
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_ppc64le.go", "Go", 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 415
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_riscv64.go", "Go", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 320
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_s390x.go", "Go", 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 381
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_linux_sparc64.go", "Go", 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 394
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_netbsd_386.go", "Go", 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 276
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_netbsd_amd64.go", "Go", 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 276
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_netbsd_arm.go", "Go", 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 276
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_netbsd_arm64.go", "Go", 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 276
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_openbsd_386.go", "Go", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 221
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_openbsd_amd64.go", "Go", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 221
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_openbsd_arm.go", "Go", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 221
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_openbsd_arm64.go", "Go", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 220
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_openbsd_mips64.go", "Go", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 223
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_openbsd_ppc64.go", "Go", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 219
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_openbsd_riscv64.go", "Go", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 220
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\zsysnum_zos_s390x.go", "Go", 2660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 2671
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_aix_ppc.go", "Go", 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 55, 355
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_aix_ppc64.go", "Go", 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 55, 359
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_darwin_amd64.go", "Go", 715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 88, 807
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_darwin_arm64.go", "Go", 715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 88, 807
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_dragonfly_amd64.go", "Go", 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 58, 475
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_freebsd_386.go", "Go", 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 75, 652
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_freebsd_amd64.go", "Go", 577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76, 657
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_freebsd_arm.go", "Go", 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76, 643
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_freebsd_arm64.go", "Go", 557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76, 637
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_freebsd_riscv64.go", "Go", 559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76, 639
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux.go", "Go", 5648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 235, 5886
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_386.go", "Go", 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 699
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_amd64.go", "Go", 632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 714
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_arm.go", "Go", 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 694
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_arm64.go", "Go", 611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 693
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_loong64.go", "Go", 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 694
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_mips.go", "Go", 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 699
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_mips64.go", "Go", 614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 696
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_mips64le.go", "Go", 614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 696
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_mipsle.go", "Go", 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 699
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_ppc.go", "Go", 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 707
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_ppc64.go", "Go", 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 702
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_ppc64le.go", "Go", 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 702
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_riscv64.go", "Go", 664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 80, 748
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_s390x.go", "Go", 631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 81, 716
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_linux_sparc64.go", "Go", 615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 697
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_netbsd_386.go", "Go", 517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66, 587
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_netbsd_amd64.go", "Go", 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66, 595
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_netbsd_arm.go", "Go", 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66, 592
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_netbsd_arm64.go", "Go", 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66, 595
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_openbsd_386.go", "Go", 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61, 570
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_openbsd_amd64.go", "Go", 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61, 570
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_openbsd_arm.go", "Go", 512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61, 577
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_openbsd_arm64.go", "Go", 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61, 570
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_openbsd_mips64.go", "Go", 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61, 570
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_openbsd_ppc64.go", "Go", 506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 62, 572
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_openbsd_riscv64.go", "Go", 506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 62, 572
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_solaris_amd64.go", "Go", 447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 67, 518
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\unix\ztypes_zos_s390x.go", "Go", 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 48, 416
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\aliases.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 14
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\dll_windows.go", "Go", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 46, 417
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\env_windows.go", "Go", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 55
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\eventlog.go", "Go", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 22
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\exec_windows.go", "Go", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 18, 249
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\memory_windows.go", "Go", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 49
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\mkerrors.bash", "Shell Script", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 71
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\mkknownfolderids.bash", "Shell Script", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 28
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\mksyscall.go", "Go", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 11
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\race.go", "Go", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 32
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\race0.go", "Go", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 27
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\security_windows.go", "Go", 1093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 135, 1436
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\service.go", "Go", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 36, 259
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\setupapi_windows.go", "Go", 1081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 195, 1426
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\str.go", "Go", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 24
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\syscall.go", "Go", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 15, 106
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\syscall_windows.go", "Go", 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 197, 1833
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\types_windows.go", "Go", 2878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 336, 3357
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\types_windows_386.go", "Go", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 36
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\types_windows_amd64.go", "Go", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 35
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\types_windows_arm.go", "Go", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 36
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\types_windows_arm64.go", "Go", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 35
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\zerrors_windows.go", "Go", 9464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 9469
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\zknownfolderids_windows.go", "Go", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 150
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\sys\windows\zsyscall_windows.go", "Go", 3901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 473, 4382
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\encoding\encoding.go", "Go", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 45, 336
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\encoding\internal\identifier\identifier.go", "Go", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 12, 82
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\encoding\internal\identifier\mib.go", "Go", 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1107, 260, 1628
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\encoding\internal\internal.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 76
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\encoding\unicode\override.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 83
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\encoding\unicode\unicode.go", "Go", 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 58, 513
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\common.go", "Go", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 17
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\compact.go", "Go", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 30
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\compact\compact.go", "Go", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 62
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\compact\language.go", "Go", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 24, 261
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\compact\parents.go", "Go", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 121
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\compact\tables.go", "Go", 978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 1016
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\compact\tags.go", "Go", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 92
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\compose.go", "Go", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 168
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\coverage.go", "Go", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\language.go", "Go", 435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 65, 628
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\lookup.go", "Go", 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 44, 413
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\match.go", "Go", 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 227
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\parse.go", "Go", 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 42, 609
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\tables.go", "Go", 3261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 51, 3495
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\language\tags.go", "Go", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 49
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\tag\tag.go", "Go", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 101
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\golang.org\x\text\internal\utf8internal\utf8internal.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 11, 88
